Site;Treat;Block;Plot;Year;Date;Registrator;IDS;MS;IDG;X;Y;LSL;NL;LL;NFS;NFL;NFL1;NFL2;NFL3;NFL4;NB;NB1;NB2;NB3;NB4;NC;NC1;NC2;NC3;NC4;NC5;NC6;NAC;NAC1;NAC2;seedl;juvinale;comment
Lav;;2;6;2018;09.08.2018;EE;8;;;23;11;13;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;9;;;24;11,5;20;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;10;;;14;8;19;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;11;;;2;0;26;5;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;12;;;25;4,5;7;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;13;;;30;4;5;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;2;6;2018;09.08.2018;EE;14;;;31;1;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;1;;;13;20;12;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;2;;;20,5;21;19;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;3;;;4;14,5;9;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;1;2018;11.08.2018;EE;4;;;15;10,5;11;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;1;2018;11.08.2018;EE;5;;;29,5;11;9;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;6;;;3;7,5;15;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;7;;;15;8,5;10;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;1;2018;11.08.2018;EE;8;;1;3;1;21;5;17;0;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;9;;;6;3;25;5;20;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;10;;;7;3,5;22;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;11;;;9;2,5;19;6;17;0;1;0;0;0;;2;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;12;;;14;2,5;8;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;13;;;15;4;5;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;1;2018;11.08.2018;EE;14;;;19;5;9;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;15;;;15;8,5;12;5;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;1;2018;11.08.2018;EE;16;8;1;3,5;1;16;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;2;2018;14.08.2018;EE;1;;;25;19,5;21;6;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;several shoots in transplant plot
Lav;;3;2;2018;14.08.2018;EE;2;;;0,5;10,5;17;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;2;2018;14.08.2018;EE;3;;;3;8;12;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;2;2018;14.08.2018;EE;4;;;2;7;14;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;2;2018;14.08.2018;EE;5;;;21,5;8;4;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;yes;
Lav;;3;2;2018;14.08.2018;EE;6;;1;15;3;21;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;2;2018;14.08.2018;EE;7;;1;16;2;29;5;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;1;;;21;19;19;5;14;1;0;0;0;0;;0;0;0;;;8;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;2;;;21;17;19;4;13;2;0;0;0;0;;0;0;0;;;9;5;4;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;3;;;23;17;11;2;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;4;;;25;17,5;22;4;18;3;0;0;0;0;;0;0;0;;;15;6;5;4;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;5;;;30;10;10;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;6;;;11;2,5;21;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;7;;;16;5;9;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;8;;;27;2,5;10;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;9;;;31;0;12;4;14;1;1;0;0;0;;2;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;10;;;35;2,5;12;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;3;2018;14.08.2018;EE;11;;;33;0;12;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;3;2018;14.08.2018;EE;12;;;11;2,5;9;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;4;2018;14.08.2018;EE;1;;;22,5;18;8;2;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;2;;;22,5;17,5;10;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;3;;;15;14;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;4;2018;14.08.2018;EE;4;;;4;7;20;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;5;;;5;8;19;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;6;;;14;6;11;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;7;;;21;6;25;5;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;8;;;26;10;9;2;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;9;;;11;1;18;7;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;10;;;11;0,5;8;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;11;;;17;4;12;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;12;;;18,5;5;9;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;4;2018;14.08.2018;EE;13;;;17;1;7;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;4;2018;14.08.2018;EE;14;;;22;2;12;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;1;;;13;22;8;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;2;;;25;24;31;6;21;2;3;3;0;0;;1;1;0;;;3;0;3;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;3;;;28;22;15;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;4;;;4,5;16;8;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Lav;;3;5;2018;14.08.2018;EE;5;;;5;12,5;11;5;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;6;;;7,5;12;30;5;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;7;;;16;10,5;12;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;8;;;20;10,5;9;8;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;9;;;7;5;5;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;5;2018;14.08.2018;EE;10;;;11;2,5;15;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;11;;;12;4;12;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;5;2018;14.08.2018;EE;12;;;12;2;19;6;13;1;0;0;0;0;;1;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;1;;;4,5;22,5;34;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;2;;;7;21;13;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;3;;;8,5;21;14;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;4;;;16;20,5;11;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;5;;;16;23;9;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;6;;;18;20,5;19;5;17;5;0;0;0;0;;0;0;0;;;21;7;4;4;3;3;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;7;;;19,5;24,5;10;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;8;;1;22,5;24;16;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;9;;1;23,5;24;12;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;10;;;23;23,5;7;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;11;;;24,5;23;14;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;12;;1;24,5;25;14;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;13;;2;29;24;11;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;14;;2;30;23;16;7;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;15;;;33;24;9;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;16;;;24;19,5;13;4;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;17;;;26;15,5;13;6;17;2;5;4;1;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;18;;;29,5;18;7;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;19;;;14,5;13;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;20;;;9,5;7;6;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;21;;;23,5;0,5;8;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;22;;;24,5;0;6;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;23;;;25;4,5;5;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;24;;;25,5;3;5;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;25;;;31,5;3;33;10;22;3;0;0;0;0;;0;0;0;;;14;6;5;3;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;26;;;16;20;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;no TP (right nelow)
Lav;;3;6;2018;11.08.2018;JT;27;;;16;19;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;3;6;2018;11.08.2018;JT;28;;;20,5;24,5;9;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;3;6;2018;11.08.2018;JT;29;;;26;14,5;7;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;1;2018;14.08.2018;EE;1;;;7,5;21;9;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;1;2018;14.08.2018;EE;2;;;26,5;20;11;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;1;2018;14.08.2018;EE;3;;;32;15,5;10;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;1;2018;14.08.2018;EE;4;;;29;10,5;5;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;1;2018;14.08.2018;EE;5;;;31;2;11;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;1;;1;3,5;22,5;11;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;2;;1;3,5;23,5;11;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;3;;;4,5;24,5;20;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;4;;;10;22;16;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;5;;;10;24,5;17;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;6;;;19,5;23,5;22;3;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;7;;;20,5;24,5;21;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;number of leaves: 4+
Lav;;4;2;2018;12.08.2018;JT;8;;;20,5;21,5;22;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;9;;;5,5;18;24;7;15;1;2;0;0;0;;1;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;10;;;25,5;2;15;6;12;1;1;0;0;0;;2;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;11;;;26,5;2;30;7;13;1;3;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;12;;;27,5;4;32;7;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;2;2018;12.08.2018;JT;13;;;21;23;24;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;3;2018;12.08.2018;JT;1;;;8,5;11,5;30;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;3;2018;12.08.2018;JT;2;;;10;10,5;18;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;3;2018;12.08.2018;JT;3;;;31;9;16;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;1;;;1,5;24,5;9;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;2;;;2,5;23,5;9;6;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;3;;2;3;24,5;10;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;4;;;4;24,5;8;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;5;;;4;23;11;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;6;;;3,5;21,5;11;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;7;;;5,5;24,5;23;6;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;8;;;8,5;23;11;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;4;2018;12.08.2018;JT;9;;;10;24,5;8;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;4;2018;12.08.2018;JT;10;;;2;12,5;21;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;11;;;5,5;14;9;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;12;;;7;15;6;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;13;;1;8,5;14;5;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;14;;1;9,5;14,5;10;5;12;1;1;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;15;;;8,5;10;6;2;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;16;;;10;11;8;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;17;;;11;13,5;13;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;18;;;9,5;11;14;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;19;;;12,5;12,5;25;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;20;;;13,5;11;15;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;21;;;13;10;17;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;22;;;26;10;11;5;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;23;;;32,5;10;5;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;4;2018;12.08.2018;JT;24;;;11,5;6;24;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;25;;;10;9;14;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;26;;;12;7,5;24;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;27;;;14,5;8;10;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;28;;;15;8,5;26;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;29;;;19;2,5;20;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;30;;;18;1;10;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;4;2018;12.08.2018;JT;31;;;23;1,5;16;5;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;32;;;23;2;18;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;33;;2;2,5;24;10;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;34;;;4;24;12;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;4;2018;12.08.2018;JT;35;;;9;10;18;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;5;2018;12.08.2018;EE;1;;;24;23;20;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;5;2018;12.08.2018;EE;2;;;11;18;26;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;5;2018;12.08.2018;EE;3;;;6;10;9;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;5;2018;12.08.2018;EE;4;;;15;12;25;9;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;5;2018;12.08.2018;EE;5;;;12,5;7,5;9;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;5;2018;12.08.2018;EE;6;;;5,5;5;15;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;5;2018;12.08.2018;EE;7;;;8;1;14;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;1;;;4,5;25;14;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;2;;;0,5;20;10;1;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;3;;;20;25;23;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;4;;;16;22;12;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;5;;;22;23,5;24;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;6;;;12,5;20;10;4;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;6;2018;12.08.2018;EE;7;;;31,5;18,5;15;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;8;;;30;17,5;13;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;9;;;7;15;5;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;6;2018;12.08.2018;EE;10;;;14,5;14,5;15;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;11;;;14,5;13;10;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;12;;;16;14,5;19;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;13;;;15;11;8;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Lav;;4;6;2018;12.08.2018;EE;14;;;18,5;13;20;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;15;;;25;13,5;20;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;16;;;28,5;14,5;20;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;17;;;28;13,5;27;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;18;;;28;10,5;20;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;19;;;13;9;24;6;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;20;;;11;7;12;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;21;;;6,5;5;24;6;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Lav;;4;6;2018;12.08.2018;EE;22;;;13;3,5;27;4;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
