 ;Species;Site;Water_potential;Replicate;Seed;Start_date;Germination_date;Comment;Cotelydon_date;Leaf_date;;dead_date;Wet_mass_g_root;Wet_mass_g_;Notes
VA_ULV_4_4_17;VA;ULV;4;4;17;17.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_4_4_18;VA;ULV;4;4;18;17.02.2020;22.02.2020;;26.02.2020;;;;;;
VA_ULV_4_4_19;VA;ULV;4;4;19;17.02.2020;25.02.2020;;28.02.2020;;;;;;
VA_ULV_4_4_20;VA;ULV;4;4;20;17.02.2020;22.02.2020;;02.03.2020;;;;;;
VA_ULV_4_5_1;VA;ULV;4;5;1;17.02.2020;22.02.2020;;26.02.2020;;;;;;
VA_ULV_4_5_2;VA;ULV;4;5;2;17.02.2020;24.02.2020;;29.02.2020;;;;;;
VA_ULV_4_5_3;VA;ULV;4;5;3;17.02.2020;28.02.2020;;04.03.2020;;;;;;
VA_ULV_4_5_4;VA;ULV;4;5;4;17.02.2020;22.02.2020;;25.02.2020;;;;;;
VA_ULV_4_5_5;VA;ULV;4;5;5;17.02.2020;28.02.2020;;02.02.2020;;;;;;
VA_ULV_4_5_6;VA;ULV;4;5;6;17.02.2020;04.03.2020;;06.03.2020;;;;;;
VA_ULV_4_5_7;VA;ULV;4;5;7;17.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_4_5_8;VA;ULV;4;5;8;17.02.2020;22.02.2020;;26.02.2020;;;;;;
VA_ULV_4_5_9;VA;ULV;4;5;9;17.02.2020;23.02.2020;;06.03.2020;;;;;;
VA_ULV_4_5_10;VA;ULV;4;5;10;17.02.2020;29.02.2020;;06.03.2020;;;;;;
VA_ULV_4_5_11;VA;ULV;4;5;11;17.02.2020;27.02.2020;;02.02.2020;;;;;;
VA_ULV_4_5_12;VA;ULV;4;5;12;17.02.2020;;;;;;;;;
VA_ULV_4_5_13;VA;ULV;4;5;13;17.02.2020;26.03.2020;;30.03.2020;;;;;;
VA_ULV_4_5_14;VA;ULV;4;5;14;17.02.2020;22.02.2020;;26.02.2020;;;;;;
VA_ULV_4_5_15;VA;ULV;4;5;15;17.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_4_5_16;VA;ULV;4;5;16;17.02.2020;26.03.2020;;30.03.2020;;;;;;
VA_ULV_4_5_17;VA;ULV;4;5;17;17.02.2020;;;;;;;;;
VA_ULV_4_5_18;VA;ULV;4;5;18;17.02.2020;22.02.2020;;25.02.2020;;;;;;
VA_ULV_4_5_19;VA;ULV;4;5;19;17.02.2020;26.02.2020;;06.03.2020;;;;;;
VA_ULV_4_5_20;VA;ULV;4;5;20;17.02.2020;26.02.2020;;06.03.2020;;;;;;
VA_ULV_4_6_1;VA;ULV;4;6;1;17.02.2020;21.02.2020;;02.03.2020;;;;;;
VA_ULV_4_6_2;VA;ULV;4;6;2;17.02.2020;27.02.2020;;04.03.2020;;;;;;
VA_ULV_4_6_3;VA;ULV;4;6;3;17.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_4_6_4;VA;ULV;4;6;4;17.02.2020;29.02.2020;;06.03.2020;;;;;;
VA_ULV_4_6_5;VA;ULV;4;6;5;17.02.2020;23.02.2020;;02.03.2020;;;;;;
VA_ULV_4_6_6;VA;ULV;4;6;6;17.02.2020;;seed dead;;;;17.03.2020;;;
VA_ULV_4_6_7;VA;ULV;4;6;7;17.02.2020;21.02.2020;;28.02.2020;;;;;;
VA_ULV_4_6_8;VA;ULV;4;6;8;17.02.2020;23.02.2020;;27.02.2020;;;;;;
VA_ULV_4_6_9;VA;ULV;4;6;9;17.02.2020;21.02.2020;;25.02.2020;;;;;;
VA_ULV_4_6_10;VA;ULV;4;6;10;17.02.2020;28.02.2020;;06.03.2020;;;;;;
VA_ULV_4_6_11;VA;ULV;4;6;11;17.02.2020;28.02.2020;;02.03.2020;;;;;;
VA_ULV_4_6_12;VA;ULV;4;6;12;17.02.2020;;;;;;;;;
VA_ULV_4_6_13;VA;ULV;4;6;13;17.02.2020;23.02.2020;;29.02.2020;;;;;;
VA_ULV_4_6_14;VA;ULV;4;6;14;17.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_4_6_15;VA;ULV;4;6;15;17.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_4_6_16;VA;ULV;4;6;16;17.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_4_6_17;VA;ULV;4;6;17;17.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_4_6_18;VA;ULV;4;6;18;17.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_4_6_19;VA;ULV;4;6;19;17.02.2020;;;;;;;;;
VA_ULV_4_6_20;VA;ULV;4;6;20;17.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_4_7_1;VA;ULV;4;7;1;17.02.2020;26.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_2;VA;ULV;4;7;2;17.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_3;VA;ULV;4;7;3;17.02.2020;21.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_4;VA;ULV;4;7;4;17.02.2020;27.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_5;VA;ULV;4;7;5;17.02.2020;23.02.2020;;04.03.2020;;;;;;
VA_ULV_4_7_6;VA;ULV;4;7;6;17.02.2020;21.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_7;VA;ULV;4;7;7;17.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_8;VA;ULV;4;7;8;17.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_4_7_9;VA;ULV;4;7;9;17.02.2020;22.02.2020;;09.03.2020;;;;;;
VA_ULV_4_7_10;VA;ULV;4;7;10;17.02.2020;24.02.2020;;09.03.2020;;;;;;
VA_ULV_4_7_11;VA;ULV;4;7;11;17.02.2020;23.02.2020;;02.03.2020;;;;;;
VA_ULV_4_7_12;VA;ULV;4;7;12;17.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_4_7_13;VA;ULV;4;7;13;17.02.2020;22.02.2020;;06.03.2020;;;02.04.2020;;;
VA_ULV_4_7_14;VA;ULV;4;7;14;17.02.2020;27.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_15;VA;ULV;4;7;15;17.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_4_7_16;VA;ULV;4;7;16;17.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_4_7_17;VA;ULV;4;7;17;17.02.2020;23.02.2020;;09.03.2020;;;;;;
VA_ULV_4_7_18;VA;ULV;4;7;18;17.02.2020;22.02.2020;;26.02.2020;;;;;;
VA_ULV_4_7_19;VA;ULV;4;7;19;17.02.2020;27.02.2020;;06.03.2020;;;;;;
VA_ULV_4_7_20;VA;ULV;4;7;20;17.02.2020;26.02.2020;;06.03.2020;;;;;;
VA_ULV_4_8_1;VA;ULV;4;8;1;17.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_4_8_2;VA;ULV;4;8;2;17.02.2020;;Missing seed;;;;;;;
VA_ULV_4_8_3;VA;ULV;4;8;3;17.02.2020;24.02.2020;;28.02.2020;;;;;;
VA_ULV_4_8_4;VA;ULV;4;8;4;17.02.2020;24.02.2020;;28.02.2020;;;;;;
VA_ULV_4_8_5;VA;ULV;4;8;5;17.02.2020;24.02.2020;;28.02.2020;;;;;;
VA_ULV_4_8_6;VA;ULV;4;8;6;17.02.2020;23.02.2020;;25.02.2020;;;;;;
VA_ULV_4_8_7;VA;ULV;4;8;7;17.02.2020;23.02.2020;;27.02.2020;;;;;;
VA_ULV_4_8_8;VA;ULV;4;8;8;17.02.2020;;;;;;;;;
VA_ULV_4_8_9;VA;ULV;4;8;9;17.02.2020;26.02.2020;;29.02.2020;;;;;;
VA_ULV_4_8_10;VA;ULV;4;8;10;17.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_4_8_11;VA;ULV;4;8;11;17.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_4_8_12;VA;ULV;4;8;12;17.02.2020;23.02.2020;;09.03.2020;;;;;;
VA_ULV_4_8_13;VA;ULV;4;8;13;17.02.2020;23.02.2020;;09.03.2020;;;;;;
VA_ULV_4_8_14;VA;ULV;4;8;14;17.02.2020;23.02.2020;;04.03.2020;;;;;;
VA_ULV_4_8_15;VA;ULV;4;8;15;17.02.2020;23.02.2020;;27.02.2020;;;;;;
VA_ULV_4_8_16;VA;ULV;4;8;16;17.02.2020;26.02.2020;;09.03.2020;;;;;;
VA_ULV_4_8_17;VA;ULV;4;8;17;17.02.2020;24.02.2020;;29.02.2020;;;;;;
VA_ULV_4_8_18;VA;ULV;4;8;18;17.02.2020;24.02.2020;;09.03.2020;;;;;;
VA_ULV_4_8_19;VA;ULV;4;8;19;17.02.2020;26.02.2020;;09.03.2020;;;;;;
VA_ULV_4_8_20;VA;ULV;4;8;20;17.02.2020;24.02.2020;;29.02.2020;;;;;;
VA_ULV_4_9_1;VA;ULV;4;9;1;17.02.2020;23.02.2020;;17.03.2020;;;;;;
VA_ULV_4_9_2;VA;ULV;4;9;2;17.02.2020;25.02.2020;;06.03.2020;;;;;;
VA_ULV_4_9_3;VA;ULV;4;9;3;17.02.2020;;;;;;;;;
VA_ULV_4_9_4;VA;ULV;4;9;4;17.02.2020;26.02.2020;;02.04.2020;;;;;;
VA_ULV_4_9_5;VA;ULV;4;9;5;17.02.2020;;;;;;;;;
VA_ULV_4_9_6;VA;ULV;4;9;6;17.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_4_9_7;VA;ULV;4;9;7;17.02.2020;24.02.2020;;02.02.2020;;;;;;
VA_ULV_4_9_8;VA;ULV;4;9;8;17.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_4_9_9;VA;ULV;4;9;9;17.02.2020;24.02.2020;;26.02.2020;;;;;;
VA_ULV_4_9_10;VA;ULV;4;9;10;17.02.2020;02.02.2020;;06.03.2020;17.03.2020;;;;;
VA_ULV_4_9_11;VA;ULV;4;9;11;17.02.2020;;;;;;;;;
VA_ULV_4_9_12;VA;ULV;4;9;12;17.02.2020;24.02.2020;;02.02.2020;;;;;;
VA_ULV_4_9_13;VA;ULV;4;9;13;17.02.2020;23.03.2020;;02.04.2020;;;;;;
VA_ULV_4_9_14;VA;ULV;4;9;14;17.02.2020;;;;;;;;;
VA_ULV_4_9_15;VA;ULV;4;9;15;17.02.2020;02.02.2020;;06.03.2020;;;;;;
VA_ULV_4_9_16;VA;ULV;4;9;16;17.02.2020;;;;;;;;;
VA_ULV_4_9_17;VA;ULV;4;9;17;17.02.2020;;;;;;;;;
VA_ULV_4_9_18;VA;ULV;4;9;18;17.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_4_9_19;VA;ULV;4;9;19;17.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_4_9_20;VA;ULV;4;9;20;17.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_5_1_1;VA;ULV;5;1;1;18.02.2020;;;06.03.2020;;;;;;
VA_ULV_5_1_2;VA;ULV;5;1;2;18.02.2020;28.02.2020;;06.03.2020;;;;;;
VA_ULV_5_1_3;VA;ULV;5;1;3;18.02.2020;25.02.2020;;;;;;;;
VA_ULV_5_1_4;VA;ULV;5;1;4;18.02.2020;26.02.2020;;04.03.2019;;;;;;
VA_ULV_5_1_5;VA;ULV;5;1;5;18.02.2020;25.02.2020;;28.02.2020;;;;;;
VA_ULV_5_1_6;VA;ULV;5;1;6;18.02.2020;23.02.2020;;29.02.2020;;;;;;
VA_ULV_5_1_7;VA;ULV;5;1;7;18.02.2020;23.02.2020;;17.03.2020;;;;;;
VA_ULV_5_1_8;VA;ULV;5;1;8;18.02.2020;25.02.2020;;02.03.2020;;;;;;
VA_ULV_5_1_9;VA;ULV;5;1;9;18.02.2020;23.02.2020;;06.03.2020;;;;;;
VA_ULV_5_1_10;VA;ULV;5;1;10;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_1_11;VA;ULV;5;1;11;18.02.2020;25.02.2020;;06.03.2020;;;;;;
VA_ULV_5_1_12;VA;ULV;5;1;12;18.02.2020;25.02.2020;;02.03.2020;;;;;;
VA_ULV_5_1_13;VA;ULV;5;1;13;18.02.2020;22.02.2020;;29.02.2020;;;;;;
VA_ULV_5_1_14;VA;ULV;5;1;14;18.02.2020;23.02.2020;;17.03.2020;;;;;;
VA_ULV_5_1_15;VA;ULV;5;1;15;18.02.2020;25.02.2020;;23.03.2020;;;;;;
VA_ULV_5_1_16;VA;ULV;5;1;16;18.02.2020;;;;;;;;;
VA_ULV_5_1_17;VA;ULV;5;1;17;18.02.2020;21.02.2020;;17.03.2020;;;;;;
VA_ULV_5_1_18;VA;ULV;5;1;18;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_1_19;VA;ULV;5;1;19;18.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_5_1_20;VA;ULV;5;1;20;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_2_1;VA;ULV;5;2;1;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_2;VA;ULV;5;2;2;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_3;VA;ULV;5;2;3;18.02.2020;29.02.2020;;04.03.2020;;;;;;
VA_ULV_5_2_4;VA;ULV;5;2;4;18.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_5_2_5;VA;ULV;5;2;5;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_6;VA;ULV;5;2;6;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_7;VA;ULV;5;2;7;18.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_5_2_8;VA;ULV;5;2;8;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_9;VA;ULV;5;2;9;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_10;VA;ULV;5;2;10;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_2_11;VA;ULV;5;2;11;18.02.2020;04.03.2020;;11.03.2020;30.03.2020;;;;;
VA_ULV_5_2_12;VA;ULV;5;2;12;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_13;VA;ULV;5;2;13;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_2_14;VA;ULV;5;2;14;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_15;VA;ULV;5;2;15;18.02.2020;06.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_16;VA;ULV;5;2;16;18.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_5_2_17;VA;ULV;5;2;17;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_2_18;VA;ULV;5;2;18;18.02.2020;24.02.2020;;28.02.2020;;;;;;
VA_ULV_5_2_19;VA;ULV;5;2;19;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_2_20;VA;ULV;5;2;20;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_3_1;VA;ULV;5;3;1;18.02.2020;;;;;;;;;
VA_ULV_5_3_2;VA;ULV;5;3;2;18.02.2020;;;;;;;;;
VA_ULV_5_3_3;VA;ULV;5;3;3;18.02.2020;;;;;;;;;
VA_ULV_5_3_4;VA;ULV;5;3;4;18.02.2020;;;;;;;;;
VA_ULV_5_3_5;VA;ULV;5;3;5;18.02.2020;;;;;;;;;
VA_ULV_5_3_6;VA;ULV;5;3;6;18.02.2020;;;;;;;;;
VA_ULV_5_3_7;VA;ULV;5;3;7;18.02.2020;;;;;;;;;
VA_ULV_5_3_8;VA;ULV;5;3;8;18.02.2020;28.02.2020;;04.03.2020;;;;;;
VA_ULV_5_3_9;VA;ULV;5;3;9;18.02.2020;23.03.2020;;23.03.2020;;;;;;
VA_ULV_5_3_10;VA;ULV;5;3;10;18.02.2020;02.03.2020;;06.03.2020;;;;;;
VA_ULV_5_3_11;VA;ULV;5;3;11;18.02.2020;;;;;;;;;
VA_ULV_5_3_12;VA;ULV;5;3;12;18.02.2020;;;;;;;;;
VA_ULV_5_3_13;VA;ULV;5;3;13;18.02.2020;;;;;;;;;
VA_ULV_5_3_14;VA;ULV;5;3;14;18.02.2020;;;;;;;;;
VA_ULV_5_3_15;VA;ULV;5;3;15;18.02.2020;;;;;;;;;
VA_ULV_5_3_16;VA;ULV;5;3;16;18.02.2020;;;;;;;;;
VA_ULV_5_3_17;VA;ULV;5;3;17;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_3_18;VA;ULV;5;3;18;18.02.2020;;;;;;;;;
VA_ULV_5_3_19;VA;ULV;5;3;19;18.02.2020;;;;;;;;;
VA_ULV_5_3_20;VA;ULV;5;3;20;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_4_1;VA;ULV;5;4;1;18.02.2020;06.03.2020;;09.03.2020;;;;;;
VA_ULV_5_4_2;VA;ULV;5;4;2;18.02.2020;02.03.2020;;17.03.2020;;;;;;
VA_ULV_5_4_3;VA;ULV;5;4;3;18.02.2020;;;;;;;;;
VA_ULV_5_4_4;VA;ULV;5;4;4;18.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_5_4_5;VA;ULV;5;4;5;18.02.2020;23.02.2020;;26.02.2020;02.04.2020;;;;;
VA_ULV_5_4_6;VA;ULV;5;4;6;18.02.2020;25.02.2020;;11.03.2020;;;;;;
VA_ULV_5_4_7;VA;ULV;5;4;7;18.02.2020;25.02.2020;;02.03.2020;26.03.2020;;;;;
VA_ULV_5_4_8;VA;ULV;5;4;8;18.02.2020;02.03.2020;;11.03.2020;;;;;;
VA_ULV_5_4_9;VA;ULV;5;4;9;18.02.2020;25.02.2020;;29.02.2020;23.03.2020;;;;;
VA_ULV_5_4_10;VA;ULV;5;4;10;18.02.2020;26.02.2020;;02.03.2020;02.04.2020;;;;;
VA_ULV_5_4_11;VA;ULV;5;4;11;18.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_5_4_12;VA;ULV;5;4;12;18.02.2020;06.03.2020;;20.03.2020;02.04.2020;;;;;
VA_ULV_5_4_13;VA;ULV;5;4;13;18.02.2020;02.03.2020;;06.03.2020;;;;;;
VA_ULV_5_4_14;VA;ULV;5;4;14;18.02.2020;02.03.2020;;06.03.2020;;;;;;
VA_ULV_5_4_15;VA;ULV;5;4;15;18.02.2020;02.03.2020;;06.03.2020;;;;;;
VA_ULV_5_4_16;VA;ULV;5;4;16;18.02.2020;26.02.2020;;02.03.2020;02.04.2020;;;;;
VA_ULV_5_4_17;VA;ULV;5;4;17;18.02.2020;02.03.2020;;06.03.2020;;;;;;
VA_ULV_5_4_18;VA;ULV;5;4;18;18.02.2020;06.03.2020;;17.03.2020;02.04.2020;;;;;
VA_ULV_5_4_19;VA;ULV;5;4;19;18.02.2020;25.02.2020;;02.03.2020;02.04.2020;;;;;
VA_ULV_5_4_20;VA;ULV;5;4;20;18.02.2020;20.03.2020;;;;;;;;
VA_ULV_5_5_1;VA;ULV;5;5;1;18.02.2020;23.02.2020;;27.02.2020;;;;;;
VA_ULV_5_5_2;VA;ULV;5;5;2;18.02.2020;25.02.2020;;02.03.2020;;;;;;
VA_ULV_5_5_3;VA;ULV;5;5;3;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_5_4;VA;ULV;5;5;4;18.02.2020;23.02.2020;;02.03.2020;;;;;;
VA_ULV_5_5_5;VA;ULV;5;5;5;18.02.2020;;;;;;;;;
VA_ULV_5_5_6;VA;ULV;5;5;6;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_5_7;VA;ULV;5;5;7;18.02.2020;;;;;;;;;
VA_ULV_5_5_8;VA;ULV;5;5;8;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_5_9;VA;ULV;5;5;9;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_5_10;VA;ULV;5;5;10;18.02.2020;29.02.2020;;06.03.2020;;;;;;
VA_ULV_5_5_11;VA;ULV;5;5;11;18.02.2020;23.02.2020;;29.02.2020;;;;;;
VA_ULV_5_5_12;VA;ULV;5;5;12;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_5_13;VA;ULV;5;5;13;18.02.2020;;;;;;;;;
VA_ULV_5_5_14;VA;ULV;5;5;14;18.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_5_5_15;VA;ULV;5;5;15;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_5_16;VA;ULV;5;5;16;18.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_5_5_17;VA;ULV;5;5;17;18.02.2020;24.02.2020;;06.03.2020;;;;;;
VA_ULV_5_5_18;VA;ULV;5;5;18;18.02.2020;24.02.2020;;04.03.2020;;;;;;
VA_ULV_5_5_19;VA;ULV;5;5;19;18.02.2020;;;;;;;;;
VA_ULV_5_5_20;VA;ULV;5;5;20;18.02.2020;22.02.2020;;27.02.2020;;;;;;
VA_ULV_5_6_1;VA;ULV;5;6;1;18.02.2020;23.02.2020;;02.03.2020;;;;;;
VA_ULV_5_6_2;VA;ULV;5;6;2;18.02.2020;23.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_3;VA;ULV;5;6;3;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_4;VA;ULV;5;6;4;18.02.2020;22.02.2020;;27.02.2020;;;;;;
VA_ULV_5_6_5;VA;ULV;5;6;5;18.02.2020;23.02.2020;;29.02.2020;;;;;;
VA_ULV_5_6_6;VA;ULV;5;6;6;18.02.2020;27.02.2020;;06.03.2020;;;;;;
VA_ULV_5_6_7;VA;ULV;5;6;7;18.02.2020;22.02.2020;;27.02.2020;;;;;;
VA_ULV_5_6_8;VA;ULV;5;6;8;18.02.2020;22.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_9;VA;ULV;5;6;9;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_10;VA;ULV;5;6;10;18.02.2020;25.02.2020;;09.03.2020;;;;;;
VA_ULV_5_6_11;VA;ULV;5;6;11;18.02.2020;25.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_12;VA;ULV;5;6;12;18.02.2020;25.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_13;VA;ULV;5;6;13;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_14;VA;ULV;5;6;14;18.02.2020;24.02.2020;;29.02.2020;;;;;;
VA_ULV_5_6_15;VA;ULV;5;6;15;18.02.2020;04.03.2020;;09.03.2020;;;;;;
VA_ULV_5_6_16;VA;ULV;5;6;16;18.02.2020;25.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_17;VA;ULV;5;6;17;18.02.2020;26.02.2020;;02.03.2020;;;;;;
VA_ULV_5_6_18;VA;ULV;5;6;18;18.02.2020;26.02.2020;;04.03.2020;;;;;;
VA_ULV_5_6_19;VA;ULV;5;6;19;18.02.2020;26.02.2020;;09.03.2020;;;;;;
VA_ULV_5_6_20;VA;ULV;5;6;20;18.02.2020;25.02.2020;;04.03.2020;;;;;;
VA_ULV_5_7_1;VA;ULV;5;7;1;18.02.2020;04.03.2020;;09.03.2020;;;;;;
VA_ULV_5_7_2;VA;ULV;5;7;2;18.02.2020;23.03.2020;;30.03.2020;;;;;;
VA_ULV_5_7_3;VA;ULV;5;7;3;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_7_4;VA;ULV;5;7;4;18.02.2020;22.02.2020;;02.03.2020;;;;;;
VA_ULV_5_7_5;VA;ULV;5;7;5;18.02.2020;;;;;;;;;
VA_ULV_5_7_6;VA;ULV;5;7;6;18.02.2020;;;;;;;;;
VA_ULV_5_7_7;VA;ULV;5;7;7;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_7_8;VA;ULV;5;7;8;18.02.2020;;;;;;;;;
VA_ULV_5_7_9;VA;ULV;5;7;9;18.02.2020;28.02.2020;;02.03.2020;;;;;;
VA_ULV_5_7_10;VA;ULV;5;7;10;18.02.2020;28.02.2020;;17.03.2020;;;;;;
VA_ULV_5_7_11;VA;ULV;5;7;11;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_7_12;VA;ULV;5;7;12;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_7_13;VA;ULV;5;7;13;18.02.2020;;;;;;;;;
VA_ULV_5_7_14;VA;ULV;5;7;14;18.02.2020;20.03.2020;;30.03.2020;;;;;;
VA_ULV_5_7_15;VA;ULV;5;7;15;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_7_16;VA;ULV;5;7;16;18.02.2020;02.03.2020;;09.03.2020;;;;;;
VA_ULV_5_7_17;VA;ULV;5;7;17;18.02.2020;26.03.2020;;30.03.2020;;;;;;
VA_ULV_5_7_18;VA;ULV;5;7;18;18.02.2020;;;;;;;;;
VA_ULV_5_7_19;VA;ULV;5;7;19;18.02.2020;24.02.2020;;28.02.2020;;;;;;
VA_ULV_5_7_20;VA;ULV;5;7;20;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_1;VA;ULV;5;8;1;18.02.2020;02.04.2020;;;;;;;;
VA_ULV_5_8_2;VA;ULV;5;8;2;18.02.2020;04.03.2020;;06.03.2020;;;;;;
VA_ULV_5_8_3;VA;ULV;5;8;3;18.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_4;VA;ULV;5;8;4;18.02.2020;;;;;;;;;
VA_ULV_5_8_5;VA;ULV;5;8;5;18.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_6;VA;ULV;5;8;6;18.02.2020;;;;;;;;;
VA_ULV_5_8_7;VA;ULV;5;8;7;18.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_8;VA;ULV;5;8;8;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_9;VA;ULV;5;8;9;18.02.2020;24.02.2020;;02.03.2020;;;;;;
VA_ULV_5_8_10;VA;ULV;5;8;10;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_11;VA;ULV;5;8;11;18.02.2020;29.02.2020;;06.03.2020;;;;;;
VA_ULV_5_8_12;VA;ULV;5;8;12;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_13;VA;ULV;5;8;13;18.02.2020;24.02.2020;;29.02.2020;;;;;;
VA_ULV_5_8_14;VA;ULV;5;8;14;18.02.2020;02.03.2020;;06.03.2020;26.03.2020;;;;;
VA_ULV_5_8_15;VA;ULV;5;8;15;18.02.2020;11.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_16;VA;ULV;5;8;16;18.02.2020;09.03.2020;;17.03.2020;;;;;;
VA_ULV_5_8_17;VA;ULV;5;8;17;18.02.2020;20.03.2020;;23.03.2020;;;;;;
VA_ULV_5_8_18;VA;ULV;5;8;18;18.02.2020;17.03.2020;;23.03.2020;;;;;;
VA_ULV_5_8_19;VA;ULV;5;8;19;18.02.2020;;;;;;;;;
VA_ULV_5_8_20;VA;ULV;5;8;20;18.02.2020;17.03.2020;;17.03.2020;;;;;;
VA_ULV_5_9_1;VA;ULV;5;9;1;18.02.2020;;;;;;;;;
VA_ULV_5_9_2;VA;ULV;5;9;2;18.02.2020;17.03.2020;;17.03.2020;;;;;;
